"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","43155","Temporarily convert Selection tool to Direct Selection tool","ctrl","cmd","After Effects","Activate tools","ctrl"
"","43156","New composition","ctrl+n","cmd+n","After Effects","Compositions and the work area","ctrl"
"","43157","Open Composition Settings dialog box for selected composition","ctrl+k","cmd+k","After Effects","Compositions and the work area","ctrl"
"","43158","Set beginning or end of work area to current time","b or n","b or n","After Effects","Compositions and the work area","None"
"","43159","Set work area to duration of selected layers or, if no layers are selected, set work area to composition duration","ctrl+alt+b","alt+cmd+b","After Effects","Compositions and the work area","ctrl alt"
"","43160","Open Composition Mini-Flowchart for active composition","tab","tab","After Effects","Compositions and the work area","None"
"","43161","Activate the most recently active composition that is in the same composition hierarchy (network of nested compositions) as the currently active composition","shift+esc","shift+esc","After Effects","Compositions and the work area","shift"
"","43162","Trim Composition to work area","ctrl+shift+x","shift+cmd+x","After Effects","Compositions and the work area","ctrl shift"
"","43163","New Composition from selection","alt+\","alt+\","After Effects","Compositions and the work area","alt"
"","43164","Go to specific time","alt+shift+j","alt+shift+j","After Effects","Time navigation","alt shift"
"","43165","Go to beginning or end of work area","shift+home or shift+end","shift+home or shift+end","After Effects","Time navigation","shift"
"","43166","Go to previous or next visible item in time ruler","j or k","j or k","After Effects","Time navigation","None"
"","43167","Go to beginning of composition, layer, or footage item","home or ctrl+alt+left","home or alt+cmd+left","After Effects","Time navigation","ctrl alt"
"","43168","Go to end of composition, layer, or footage item","end or ctrl+alt+right","end or alt+cmd+right","After Effects","Time navigation","ctrl alt"
"","43169","Go forward 1 frame","pagedown or ctrl+right","pagedown or cmd+right","After Effects","Time navigation","ctrl"
"","43170","Go forward 10 frames","shift+pagedown or ctrl+shift+right","shift+pagedown or shift+cmd+right","After Effects","Time navigation","ctrl shift"
"","43171","Go backward 1 frame","pageup or ctrl+left","pageup or cmd+left","After Effects","Time navigation","ctrl"
"","43172","Go backward 10 frames","shift+pageup or ctrl+shift+left","shift+pageup or shift+cmd+left","After Effects","Time navigation","ctrl shift"
"","43173","Go to layer In point","i","i","After Effects","Time navigation","None"
"","43174","Go to layer Out point","o","o","After Effects","Time navigation","None"
"","43175","Go to previous In point or Out point","ctrl+alt+shift+left","alt+shift+cmd+left","After Effects","Time navigation","ctrl alt shift"
"","43176","Go to next In point or Out point","ctrl+alt+shift+right","alt+shift+cmd+right","After Effects","Time navigation","ctrl alt shift"
"","43177","Scroll to current time in Timeline panel","d","d","After Effects","Time navigation","None"
"","43178","Start or stop preview","space","space","After Effects","Previews","None"
"","43179","Preview only audio, from current time","num.","ctrl+.","After Effects","Previews","None"
"","43180","Preview only audio, in work area","alt+num.","ctrl+alt+.","After Effects","Previews","alt"
"","43181","Preview number of frames specified by Alternate Preview preference (defaults to 5)","alt+num0","ctrl+alt+0","After Effects","Previews","alt"
"","43182","Toggle Mercury Transmit video preview","num/","ctrl+/","After Effects","Previews","None"
"","43183","Take snapshot","shift+f5 or shift+f6 or shift+f7 or shift+f8","shift+f5 or shift+f6 or shift+f7 or shift+f8","After Effects","Previews","shift"
"","43184","Display snapshot in active viewer","f5 or f6 or f7 or f8","f5 or f6 or f7 or f8","After Effects","Previews","None"
"","43185","Purge snapshot","ctrl+shift+f5 or ctrl+shift+f6 or ctrl+shift+f7 or ctrl+shift+f8","shift+cmd+f5 or shift+cmd+f6 or shift+cmd+f7 or shift+cmd+f8","After Effects","Previews","ctrl shift"
"","43186","Fast Previews > Off","ctrl+alt+1","alt+cmd+1","After Effects","Previews","ctrl alt"
"","43187","Fast Previews > Adaptive Resolution","ctrl+alt+2","alt+cmd+2","After Effects","Previews","ctrl alt"
"","43188","Fast Previews > Draft","ctrl+alt+3","alt+cmd+3","After Effects","Previews","ctrl alt"
"","43189","Fast Previews > Fast Draft","ctrl+alt+4","alt+cmd+4","After Effects","Previews","ctrl alt"
"","43190","Fast Previews > Wireframe","ctrl+alt+5","alt+cmd+5","After Effects","Previews","ctrl alt"
"","43191","Turn display color management on or off for active view","shift+num/","shift+num/","After Effects","Views","shift"
"","43192","Show red, green, blue, or alpha channel as grayscale","alt+1 or alt+2 or alt+3 or alt+4","alt+1 or alt+2 or alt+3 or alt+4","After Effects","Views","alt"
"","43193","Show colorized red, green, or blue channel","alt+shift+1 or alt+shift+2 or alt+shift+3","alt+shift+1 or alt+shift+2 or alt+shift+3","After Effects","Views","alt shift"
"","43194","Toggle showing straight RGB color","alt+shift+4","alt+shift+4","After Effects","Views","alt shift"
"","43195","Show alpha boundary (outline between transparent and opaque regions) in Layer panel","alt+5","alt+5","After Effects","Views","alt"
"","43196","Show alpha overlay (colored overlay on transparent regions) in Layer panel","alt+6","alt+6","After Effects","Views","alt"
"","43197","Show Refine Edge X-ray","alt+x","alt+x","After Effects","Views","alt"
"","43198","Zoom-in in Composition, Layer, or Footage panel",".",".","After Effects","Views","None"
"","43199","Zoom-out in Composition, Layer, or Footage panel",",",",","After Effects","Views","None"
"","43200","Zoom to 100% in Composition, Layer, or Footage panel","/","/","After Effects","Views","None"
"","43201","Zoom to fit in Composition, Layer, or Footage panel","shift+/","shift+/","After Effects","Views","shift"
"","43202","Zoom up to 100% to fit in Composition, Layer, or Footage panel","alt+/","alt+/","After Effects","Views","alt"
"","43203","Set resolution to Full, Half, or Custom in Composition panel","ctrl+j or ctrl+shift+j or ctrl+alt+j","cmd+j or shift+cmd+j or alt+cmd+j","After Effects","Views","ctrl alt shift"
"","43204","Open View Options dialog box for active Composition panel","ctrl+alt+u","alt+cmd+u","After Effects","Views","ctrl alt"
"","43205","Zoom in time","=","=","After Effects","Views","None"
"","43206","Zoom out time","-","-","After Effects","Views","None"
"","43207","Zoom in Timeline panel to single-frame units (Press again to zoom out to show entire composition duration.)",";",";","After Effects","Views","None"
"","43208","Zoom out in Timeline panel to show the entire composition duration (Press again to zoom back in to the duration specified by the Time Navigator.)","shift+;","shift+;","After Effects","Views","shift"
"","43209","Prevent images from being rendered for previews in viewer panels","capslock","capslock","After Effects","Views","None"
"","43210","Show or hide safe zones","'","'","After Effects","Views","None"
"","43211","Show or hide grid","ctrl+'","cmd+'","After Effects","Views","ctrl"
"","43212","Show or hide proportional grid","alt+'","alt+'","After Effects","Views","alt"
"","43213","Show or hide rulers","ctrl+r","cmd+r","After Effects","Views","ctrl"
"","43214","Show or hide guides","ctrl+;","cmd+;","After Effects","Views","ctrl"
"","43215","Turn snapping to grid on or off","ctrl+shift+'","shift+cmd+'","After Effects","Views","ctrl shift"
"","43216","Turn snapping to guides on or off","ctrl+shift+;","shift+cmd+;","After Effects","Views","ctrl shift"
"","43217","Lock or unlock guides","ctrl+alt+shift+;","alt+shift+cmd+;","After Effects","Views","ctrl alt shift"
"","43218","Show or hide layer controls (masks, motion paths, light and camera wireframes, effect control points, and layer handles)","ctrl+shift+h","shift+cmd+h","After Effects","Views","ctrl shift"
"","43219","Import one file or image sequence","ctrl+i","cmd+i","After Effects","Footage","ctrl"
"","43220","Import multiple files or image sequences","ctrl+alt+i","alt+cmd+i","After Effects","Footage","ctrl alt"
"","43221","Add selected items to most recently activated composition","ctrl+/","cmd+/","After Effects","Footage","ctrl"
"","43222","Replace selected source footage for selected layers with footage item selected in Project panel","ctrl+alt+/","alt+cmd+/","After Effects","Footage","ctrl alt"
"","43223","Delete a footage item without a warning","ctrl+backspace","cmd+del","After Effects","Footage","ctrl"
"","43224","Open Interpret Footage dialog box for selected footage item","ctrl+alt+g","alt+cmd+g","After Effects","Footage","ctrl alt"
"","43225","Remember footage interpretation","ctrl+alt+c","alt+cmd+c","After Effects","Footage","ctrl alt"
"","43226","Edit selected footage item in application with which it’s associated (Edit Original)","ctrl+e","cmd+e","After Effects","Footage","ctrl"
"","43227","Replace selected footage item","ctrl+h","cmd+h","After Effects","Footage","ctrl"
"","43228","Reload selected footage items","ctrl+alt+l","alt+cmd+l","After Effects","Footage","ctrl alt"
"","43229","Set proxy for selected footage item","ctrl+alt+p","alt+cmd+p","After Effects","Footage","ctrl alt"
"","43230","Delete all effects from selected layers","ctrl+shift+e","shift+cmd+e","After Effects","Effects and animation presets","ctrl shift"
"","43231","Apply most recently applied effect to selected layers","ctrl+alt+shift+e","alt+shift+cmd+e","After Effects","Effects and animation presets","ctrl alt shift"
"","43232","Apply most recently applied animation preset to selected layers","ctrl+alt+shift+f","alt+shift+cmd+f","After Effects","Effects and animation presets","ctrl alt shift"
"","43233","New solid layer","ctrl+y","cmd+y","After Effects","Layers","ctrl"
"","43234","New null layer","ctrl+alt+shift+y","alt+shift+cmd+y","After Effects","Layers","ctrl alt shift"
"","43235","New adjustment layer","ctrl+alt+y","alt+cmd+y","After Effects","Layers","ctrl alt"
"","43236","Select layer (1-999) by its number (enter digits rapidly for two-digit and three-digit numbers)","num0-9","num0-9","After Effects","Layers","None"
"","43237","Toggle selection of layer (1-999) by its number (enter digits rapidly for two-digit and three-digit numbers)","shift+num0-9","shift+num0-9","After Effects","Layers","shift"
"","43238","Select next layer in stacking order","ctrl+down","cmd+down","After Effects","Layers","ctrl"
"","43239","Select previous layer in stacking order","ctrl+up","cmd+up","After Effects","Layers","ctrl"
"","43240","Extend selection to next layer in stacking order","ctrl+shift+down","shift+cmd+down","After Effects","Layers","ctrl shift"
"","43241","Extend selection to previous layer in stacking order","ctrl+shift+up","shift+cmd+up","After Effects","Layers","ctrl shift"
"","43242","Deselect all layers","ctrl+shift+a","shift+cmd+a","After Effects","Layers","ctrl shift"
"","43243","Scroll topmost selected layer to top of Timeline panel","x","x","After Effects","Layers","None"
"","43244","Show or hide Parent column","shift+f4","shift+f4","After Effects","Layers","shift"
"","43245","Show or hide Layer Switches and Modes columns","f4","f4","After Effects","Layers","None"
"","43246","Setting the sampling method for selected layers (Best/Bilinear)","alt+b","alt+b","After Effects","Layers","alt"
"","43247","Setting the sampling method for selected layers (Best/Bicubic)","alt+shift+b","alt+shift+b","After Effects","Layers","alt shift"
"","43248","Turn Video (eyeball) switch on or off for selected layers","ctrl+alt+shift+v","alt+shift+cmd+v","After Effects","Layers","ctrl alt shift"
"","43249","Turn off Video switch for all video layers other than selected layers","ctrl+shift+v","shift+cmd+v","After Effects","Layers","ctrl shift"
"","43250","Open settings dialog box for selected solid, light, camera, null, or adjustment layer","ctrl+shift+y","shift+cmd+y","After Effects","Layers","ctrl shift"
"","43251","Paste layers at current time","ctrl+alt+v","alt+cmd+v","After Effects","Layers","ctrl alt"
"","43252","Split selected layers. (If no layers are selected, split all layers.)","ctrl+shift+d","shift+cmd+d","After Effects","Layers","ctrl shift"
"","43253","Precompose selected layers","ctrl+shift+c","shift+cmd+c","After Effects","Layers","ctrl shift"
"","43254","Open Effect Controls panel for selected layers","ctrl+shift+t","shift+cmd+t","After Effects","Layers","ctrl shift"
"","43255","Reverse selected layers in time","ctrl+alt+r","alt+cmd+r","After Effects","Layers","ctrl alt"
"","43256","Enable time remapping for selected layers","ctrl+alt+t","alt+cmd+t","After Effects","Layers","ctrl alt"
"","43257","Move selected layers so that their In point or Out point is at the current time","[ or ]","[ or ]","After Effects","Layers","None"
"","43258","Trim In point or Out point of selected layers to current time","alt+[ or alt+]","alt+[ or alt+]","After Effects","Layers","alt"
"","43259","Set In point or Out point by time-stretching","ctrl+shift+, or ctrl+alt+,","shift+cmd+, or alt+cmd+,","After Effects","Layers","ctrl alt shift"
"","43260","Move selected layers so that their In point is at beginning of composition","alt+home","alt+home","After Effects","Layers","alt"
"","43261","Move selected layers so that their Out point is at end of composition","alt+end","alt+end","After Effects","Layers","alt"
"","43262","Lock selected layers","ctrl+l","cmd+l","After Effects","Layers","ctrl"
"","43263","Unlock all layers","ctrl+shift+l","shift+cmd+l","After Effects","Layers","ctrl shift"
"","43264","Set Quality to Best, Draft, or Wireframe for selected layers","ctrl+u or ctrl+shift+u or ctrl+alt+shift+u","cmd+u or shift+cmd+u or alt+shift+cmd+u","After Effects","Layers","ctrl alt shift"
"","43265","Cycle forward or backward through blending modes for selected layers","shift+- or shift+=","shift+- or shift+=","After Effects","Layers","shift"
"","43266","Find in Timeline panel","ctrl+f","cmd+f","After Effects","Layers","ctrl"
"","43267","Find in Timeline panel","ctrl+f","cmd+f","After Effects","Showing properties and groups in the Timeline panel","ctrl"
"","43268","Toggle expansion of selected layers to show all properties","ctrl+`","cmd+`","After Effects","Showing properties and groups in the Timeline panel","ctrl"
"","43269","Show only Anchor Point property (for lights and cameras, Point Of Interest)","a","a","After Effects","Showing properties and groups in the Timeline panel","None"
"","43270","Show only Audio Levels property","l","l","After Effects","Showing properties and groups in the Timeline panel","None"
"","43271","Show only Mask Feather property","f","f","After Effects","Showing properties and groups in the Timeline panel","None"
"","43272","Show only Mask Path property","m","m","After Effects","Showing properties and groups in the Timeline panel","None"
"","43273","Show only Mask Opacity property","t t","t t","After Effects","Showing properties and groups in the Timeline panel","None"
"","43274","Show only Opacity property (for lights, Intensity)","t","t","After Effects","Showing properties and groups in the Timeline panel","None"
"","43275","Show only Position property","p","p","After Effects","Showing properties and groups in the Timeline panel","None"
"","43276","Show only Rotation and Orientation properties","r","r","After Effects","Showing properties and groups in the Timeline panel","None"
"","43277","Show only Scale property","s","s","After Effects","Showing properties and groups in the Timeline panel","None"
"","43278","Show only Time Remap property","r r","r r","After Effects","Showing properties and groups in the Timeline panel","None"
"","43279","Show only instances of missing effects","f f","f f","After Effects","Showing properties and groups in the Timeline panel","None"
"","43280","Show only Effects property group","e","e","After Effects","Showing properties and groups in the Timeline panel","None"
"","43281","Show only mask property groups","m m","m m","After Effects","Showing properties and groups in the Timeline panel","None"
"","43282","Show only Material Options property group","a a","a a","After Effects","Showing properties and groups in the Timeline panel","None"
"","43283","Show only expressions","e e","e e","After Effects","Showing properties and groups in the Timeline panel","None"
"","43284","Show properties with keyframes","u","u","After Effects","Showing properties and groups in the Timeline panel","None"
"","43285","Show only modified properties","u u","u u","After Effects","Showing properties and groups in the Timeline panel","None"
"","43286","Show only paint strokes, Roto Brush strokes, and Puppet pins","p p","p p","After Effects","Showing properties and groups in the Timeline panel","None"
"","43287","Show only audio waveform","l l","l l","After Effects","Showing properties and groups in the Timeline panel","None"
"","43288","Show only selected properties and groups","s s","s s","After Effects","Showing properties and groups in the Timeline panel","None"
"","43289","Toggle expansion of selected effects to show all properties","ctrl+`","cmd+`","After Effects","Showing properties in the Effect Controls panel","ctrl"
"","43290","Open Auto-Orientation dialog box for selected layers","ctrl+alt+o","alt+cmd+o","After Effects","Modifying layer properties","ctrl alt"
"","43291","Open Opacity dialog box for selected layers","ctrl+shift+o","shift+cmd+o","After Effects","Modifying layer properties","ctrl shift"
"","43292","Open Rotation dialog box for selected layers","ctrl+shift+r","shift+cmd+r","After Effects","Modifying layer properties","ctrl shift"
"","43293","Open Position dialog box for selected layers","ctrl+shift+p","shift+cmd+p","After Effects","Modifying layer properties","ctrl shift"
"","43294","Center-selected layers in view (modifies Position property to place anchor points of selected layers in center of current view)","ctrl+home","cmd+home","After Effects","Modifying layer properties","ctrl"
"","43295","Center anchor point in the visible content","ctrl+alt+home","alt+cmd+home","After Effects","Modifying layer properties","ctrl alt"
"","43296","Move selected layers 1 pixel at current magnification (Position)","up or right or down or left","up or right or down or left","After Effects","Modifying layer properties","None"
"","43297","Move selected layers 10 pixels at current magnification (Position)","shift+up or shift+down or shift+right or shift+left","shift+up or shift+down or shift+right or shift+left","After Effects","Modifying layer properties","shift"
"","43298","Move selected layers 1 frame earlier or later","alt+pageup or alt+pagedown","alt+pageup or alt+pagedown","After Effects","Modifying layer properties","alt"
"","43299","Move selected layers 10 frames earlier or later","alt+shift+pageup or alt+shift+pagedown","alt+shift+pageup or alt+shift+pagedown","After Effects","Modifying layer properties","alt shift"
"","43300","Increase or decrease Rotation (Z Rotation) of selected layers by 1°","numplus or num-","numplus or num-","After Effects","Modifying layer properties","None"
"","43301","Increase or decrease Rotation (Z Rotation) of selected layers by 10°","shift+numplus or shift+num-","shift+numplus or shift+num-","After Effects","Modifying layer properties","shift"
"","43302","Increase or decrease Opacity (or Intensity for light layers) of selected layers by 1%","ctrl+alt+numplus or ctrl+alt+num-","ctrl+alt+numplus or ctrl+alt+num-","After Effects","Modifying layer properties","ctrl alt"
"","43303","Increase or decrease Opacity (or Intensity for light layers) of selected layers by 10%","ctrl+alt+shift+numplus or ctrl+alt+shift+num-","ctrl+alt+shift+numplus or ctrl+alt+shift+num-","After Effects","Modifying layer properties","ctrl alt shift"
"","43304","Increase Scale of selected layers by 1%","ctrl+plus","cmd+plus","After Effects","Modifying layer properties","ctrl"
"","43305","Decrease Scale of selected layers by 1%","ctrl+-","cmd+-","After Effects","Modifying layer properties","ctrl"
"","43306","Increase Scale of selected layers by 10%","ctrl+shift+plus","shift+cmd+plus","After Effects","Modifying layer properties","ctrl shift"
"","43307","Decrease Scale of selected layers by 10%","ctrl+shift+-","shift+cmd+-","After Effects","Modifying layer properties","ctrl shift"
"","43308","Scale and reposition selected layers to fit composition","ctrl+alt+f","alt+cmd+f","After Effects","Modifying layer properties","ctrl alt"
"","43309","Scale and reposition selected layers to fit composition width, preserving image aspect ratio for each layer","ctrl+alt+shift+h","alt+shift+cmd+h","After Effects","Modifying layer properties","ctrl alt shift"
"","43310","Scale and reposition selected layers to fit composition height, preserving image aspect ratio for each layer","ctrl+alt+shift+g","alt+shift+cmd+g","After Effects","Modifying layer properties","ctrl alt shift"
"","43311","Switch to 3D view 1 (defaults to Front)","f10","f10","After Effects","3D layers","None"
"","43312","Switch to 3D view 2 (defaults to Custom View 1)","f11","f11","After Effects","3D layers","None"
"","43313","Switch to 3D view 3 (defaults to Active Camera)","f12","f12","After Effects","3D layers","None"
"","43314","Return to previous view","esc","esc","After Effects","3D layers","None"
"","43315","New light","ctrl+alt+shift+l","alt+shift+cmd+l","After Effects","3D layers","ctrl alt shift"
"","43316","New camera","ctrl+alt+shift+c","alt+shift+cmd+c","After Effects","3D layers","ctrl alt shift"
"","43317","Move the camera and its point of interest to look at selected 3D layers","ctrl+alt+shift+\","alt+shift+cmd+\","After Effects","3D layers","ctrl alt shift"
"","43318","With a camera tool selected, move the camera and its point of interest to look at selected 3D layers","f","f","After Effects","3D layers","None"
"","43319","With a camera tool selected, move the camera and its point of interest to look at all 3D layers","ctrl+shift+f","shift+cmd+f","After Effects","3D layers","ctrl shift"
"","43320","Turn Casts Shadows property on or off for selected 3D layers","alt+shift+c","alt+shift+c","After Effects","3D layers","alt shift"
"","43321","Toggle between Graph Editor and layer bar modes","shift+f3","shift+f3","After Effects","Keyframes and the Graph Editor","shift"
"","43322","Select all visible keyframes and properties","ctrl+alt+a","alt+cmd+a","After Effects","Keyframes and the Graph Editor","ctrl alt"
"","43323","Deselect all keyframes, properties, and property groups","shift+f2 or ctrl+alt+shift+a","shift+f2 or alt+shift+cmd+a","After Effects","Keyframes and the Graph Editor","ctrl alt shift"
"","43324","Move keyframe 1 frame later or earlier","alt+right or alt+left","alt+right or alt+left","After Effects","Keyframes and the Graph Editor","alt"
"","43325","Move keyframe 10 frames later or earlier","alt+shift+right or alt+shift+left","alt+shift+right or alt+shift+left","After Effects","Keyframes and the Graph Editor","alt shift"
"","43326","Set interpolation for selected keyframes (layer bar mode)","ctrl+alt+k","alt+cmd+k","After Effects","Keyframes and the Graph Editor","ctrl alt"
"","43327","Set keyframe interpolation method to hold or Auto Bezier","ctrl+alt+h","alt+cmd+h","After Effects","Keyframes and the Graph Editor","ctrl alt"
"","43328","Easy ease selected keyframes","f9","f9","After Effects","Keyframes and the Graph Editor","None"
"","43329","Easy ease selected keyframes in","shift+f9","shift+f9","After Effects","Keyframes and the Graph Editor","shift"
"","43330","Easy ease selected keyframes out","ctrl+shift+f9","shift+cmd+f9","After Effects","Keyframes and the Graph Editor","ctrl shift"
"","43331","Set velocity for selected keyframes","ctrl+shift+k","shift+cmd+k","After Effects","Keyframes and the Graph Editor","ctrl shift"
"","43332","New text layer","ctrl+alt+shift+t","alt+shift+cmd+t","After Effects","Text","ctrl alt shift"
"","43333","Align selected horizontal text left, center, or right","ctrl+shift+l or ctrl+shift+c or or ctrl+shift+r","shift+cmd+l or shift+cmd+c or or shift+cmd+r","After Effects","Text","ctrl shift"
"","43334","Align selected vertical text top, center, or bottom","ctrl+shift+l or ctrl+shift+c or or ctrl+shift+r","shift+cmd+l or shift+cmd+c or or shift+cmd+r","After Effects","Text","ctrl shift"
