"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","99710","Solo the selected items in the timeline","n/A","alt+s","Final Cut Pro","Editing","alt"
"","99711","Turn on audio/video mode to add the video and audio portion of your selection to the timeline","n/A","shift+1","Final Cut Pro","Editing","shift"
"","99712","Turn on audio-only mode to add the audio portion of your selection to the timeline","n/A","shift+3","Final Cut Pro","Editing","shift"
"","99713","Turn on video-only mode to add the video portion of your selection to the timeline","n/A","shift+2","Final Cut Pro","Editing","shift"
"","99714","Replace the selected captions with abutting single-line captions","n/A","ctrl+alt+cmd+c","Final Cut Pro","Editing","ctrl alt cmd"
"","99715","Switch the multicam clip to angle 1 of the current bank","n/A","alt+1","Final Cut Pro","Editing","alt"
"","99716","Switch the multicam clip to angle 2 of the current bank","n/A","alt+2","Final Cut Pro","Editing","alt"
"","99717","Switch the multicam clip to angle 3 of the current bank","n/A","alt+3","Final Cut Pro","Editing","alt"
"","99718","Switch the multicam clip to angle 4 of the current bank","n/A","alt+4","Final Cut Pro","Editing","alt"
"","99719","Switch the multicam clip to angle 5 of the current bank","n/A","alt+5","Final Cut Pro","Editing","alt"
"","99720","Switch the multicam clip to angle 6 of the current bank","n/A","alt+6","Final Cut Pro","Editing","alt"
"","99721","Switch the multicam clip to angle 7 of the current bank","n/A","alt+7","Final Cut Pro","Editing","alt"
"","99722","Switch the multicam clip to angle 8 of the current bank","n/A","alt+8","Final Cut Pro","Editing","alt"
"","99723","Switch the multicam clip to angle 9 of the current bank","n/A","alt+9","Final Cut Pro","Editing","alt"
"","99724","Turn on or turn off the ability to build storylines when dragging clips in the timeline","n/A","g","Final Cut Pro","Editing","None"
"","99725","Trim the end of the selected or topmost clip to the skimmer or playhead position","n/A","alt+]","Final Cut Pro","Editing","alt"
"","99726","Trim the clip start point to the skimmer or playhead position","n/A","alt+[","Final Cut Pro","Editing","alt"
"","99727","Trim clip start and end points to the range selection","n/A","alt+\","Final Cut Pro","Editing","alt"
"","99728","Connect a basic lower-third title to the primary storyline","n/A","ctrl+shift+t","Final Cut Pro","Effects","ctrl shift"
"","99729","Connect a basic title to the primary storyline","n/A","ctrl+t","Final Cut Pro","Effects","ctrl"
"","99730","Add the default audio effect to the selection","n/A","alt+cmd+e","Final Cut Pro","Effects","alt cmd"
"","99731","Add the default transition to the selection","n/A","cmd+t","Final Cut Pro","Effects","cmd"
"","99732","Apply a crossfade to the audio edit point between the selected clips","n/A","alt+t","Final Cut Pro","Effects","alt"
"","99733","Add the default video effect to the selection","n/A","alt+e","Final Cut Pro","Effects","alt"
"","99734","Reset the controls in the current Color Board pane","n/A","alt+del","Final Cut Pro","Effects","alt"
"","99735","Switch to the Color pane in the Color Board","n/A","ctrl+cmd+c","Final Cut Pro","Effects","ctrl cmd"
"","99736","Switch to the Exposure pane in the Color Board","n/A","ctrl+cmd+e","Final Cut Pro","Effects","ctrl cmd"
"","99737","Switch to the Saturation pane in the Color Board","n/A","ctrl+cmd+s","Final Cut Pro","Effects","ctrl cmd"
"","99738","Copy the selected effects and their settings","n/A","alt+cmd+c","Final Cut Pro","Effects","alt cmd"
"","99739","Copy the selected keyframes and their settings","n/A","alt+shift+c","Final Cut Pro","Effects","alt shift"
"","99740","Cut the selected keyframes and their settings","n/A","alt+shift+x","Final Cut Pro","Effects","alt shift"
"","99741","Turn Balance Color corrections on or off","n/A","alt+cmd+b","Final Cut Pro","Effects","alt cmd"
"","99742","Match the sound between clips","n/A","shift+cmd+m","Final Cut Pro","Effects","shift cmd"
"","99743","Match color between clips","n/A","alt+cmd+m","Final Cut Pro","Effects","alt cmd"
"","99744","Navigate to the next text item","n/A","alt+tab","Final Cut Pro","Effects","alt"
"","99745","Paste selected attributes and their settings to the selection","n/A","shift+cmd+v","Final Cut Pro","Effects","shift cmd"
"","99746","Paste effects and their settings to the selection","n/A","alt+cmd+v","Final Cut Pro","Effects","alt cmd"
"","99747","Paste keyframes and their settings to the selection","n/A","alt+shift+v","Final Cut Pro","Effects","alt shift"
"","99748","Navigate to the previous text item","n/A","alt+shift+tab","Final Cut Pro","Effects","alt shift"
"","99749","Remove selected attributes from the selection","n/A","shift+cmd+x","Final Cut Pro","Effects","shift cmd"
"","99750","Remove all effects from the selection","n/A","alt+cmd+x","Final Cut Pro","Effects","alt cmd"
"","99751","Show or hide the retime editor","n/A","cmd+r","Final Cut Pro","Effects","cmd"
"","99752","Set the selection to play at normal (100 percent) speed","n/A","shift+n","Final Cut Pro","Effects","shift"
"","99753","Create a 2-second hold segment","n/A","shift+h","Final Cut Pro","Effects","shift"
"","99754","Reset the selection to play forward at normal (100 percent) speed","n/A","alt+cmd+r","Final Cut Pro","Effects","alt cmd"
"","99755","Show one effect at a time in the Video Animation editor","n/A","ctrl+shift+v","Final Cut Pro","Effects","ctrl shift"
"","99756","Delete the timeline selection, reject the browser selection, or remove a through edit","n/A","del","Final Cut Pro","General","None"
"","99757","Show or hide the Filter window (in the browser) or the timeline index (in the timeline)","n/A","cmd+f","Final Cut Pro","General","cmd"
"","99758","Make the event viewer active","n/A","alt+cmd+3","Final Cut Pro","General","alt cmd"
"","99759","Import media from a device, a camera, or an archive","n/A","cmd+i","Final Cut Pro","General","cmd"
"","99760","Open the Library Properties inspector for the current library","n/A","ctrl+cmd+j","Final Cut Pro","General","ctrl cmd"
"","99761","Move the selection to the Finder Trash","n/A","cmd+del","Final Cut Pro","General","cmd"
"","99762","Create a new project","n/A","cmd+n","Final Cut Pro","General","cmd"
"","99763","Open the Properties inspector for the current project","n/A","cmd+j","Final Cut Pro","General","cmd"
"","99764","Start all rendering tasks for the current project","n/A","ctrl+shift+r","Final Cut Pro","General","ctrl shift"
"","99765","Start rendering tasks for the selection","n/A","ctrl+r","Final Cut Pro","General","ctrl"
"","99766","Reveal the selected event clip’s source media file in the Finder","n/A","shift+cmd+r","Final Cut Pro","General","shift cmd"
"","99767","Add a caption to the active language subrole at the playhead location","n/A","alt+c or ctrl+alt+c","Final Cut Pro","Marking","ctrl alt"
"","99768","Add a marker at the location of the skimmer or playhead","n/A","m","Final Cut Pro","Marking","None"
"","99769","Change the browser filter settings to show all clips","n/A","ctrl+c","Final Cut Pro","Marking","ctrl"
"","99770","Add a marker and edit the marker’s text","n/A","alt+m","Final Cut Pro","Marking","alt"
"","99771","Apply keyword 1 to the selection","n/A","ctrl+1","Final Cut Pro","Marking","ctrl"
"","99772","Apply keyword 2 to the selection","n/A","ctrl+2","Final Cut Pro","Marking","ctrl"
"","99773","Apply keyword 3 to the selection","n/A","ctrl+3","Final Cut Pro","Marking","ctrl"
"","99774","Apply keyword 4 to the selection","n/A","ctrl+4","Final Cut Pro","Marking","ctrl"
"","99775","Apply keyword 5 to the selection","n/A","ctrl+5","Final Cut Pro","Marking","ctrl"
"","99776","Apply keyword 6 to the selection","n/A","ctrl+6","Final Cut Pro","Marking","ctrl"
"","99777","Apply keyword 7 to the selection","n/A","ctrl+7","Final Cut Pro","Marking","ctrl"
"","99778","Apply keyword 8 to the selection","n/A","ctrl+8","Final Cut Pro","Marking","ctrl"
"","99779","Apply keyword 9 to the selection","n/A","ctrl+9","Final Cut Pro","Marking","ctrl"
"","99780","Clear the range selection","n/A","alt+x","Final Cut Pro","Marking","alt"
"","99781","Clear the range’s end point","n/A","alt+o","Final Cut Pro","Marking","alt"
"","99782","Clear the range’s start point","n/A","alt+i","Final Cut Pro","Marking","alt"
"","99783","Delete the selected marker","n/A","ctrl+m","Final Cut Pro","Marking","ctrl"
"","99784","Delete all of the markers in the selection","n/A","ctrl+shift+m","Final Cut Pro","Marking","ctrl shift"
"","99785","Deselect all selected items","n/A","shift+cmd+a","Final Cut Pro","Marking","shift cmd"
"","99786","Open the selected caption in the caption editor","n/A","ctrl+shift+c","Final Cut Pro","Marking","ctrl shift"
"","99787","Rate the browser selection as favorite","n/A","f","Final Cut Pro","Marking","None"
"","99788","Change the browser filter settings to show favorites","n/A","ctrl+f","Final Cut Pro","Marking","ctrl"
"","99789","Change the browser filter settings to hide rejected clips","n/A","ctrl+h","Final Cut Pro","Marking","ctrl"
"","99790","Create a new Keyword Collection","n/A","shift+cmd+k","Final Cut Pro","Marking","shift cmd"
"","99791","Create a new Smart Collection","n/A","alt+cmd+n","Final Cut Pro","Marking","alt cmd"
"","99792","Make the Range Selection tool active","n/A","r","Final Cut Pro","Marking","None"
"","99793","Mark the current selection in the browser as rejected","n/A","del","Final Cut Pro","Marking","None"
"","99794","Change the browser filter settings to show rejected clips","n/A","ctrl+del","Final Cut Pro","Marking","ctrl"
"","99795","Remove all keywords from the browser selection","n/A","ctrl+0","Final Cut Pro","Marking","ctrl"
"","99796","Apply Dialogue subroles to the selected clip’s components","n/A","ctrl+alt+d","Final Cut Pro","Marking","ctrl alt"
"","99797","Apply Effects subroles to the selected clip’s components","n/A","ctrl+alt+e","Final Cut Pro","Marking","ctrl alt"
"","99798","Apply Music subroles to the selected clip’s components","n/A","ctrl+alt+m","Final Cut Pro","Marking","ctrl alt"
"","99799","Apply the Titles role to the selected clip","n/A","ctrl+alt+t","Final Cut Pro","Marking","ctrl alt"
"","99800","Apply the Video role to the selected clip","n/A","ctrl+alt+v","Final Cut Pro","Marking","ctrl alt"
"","99801","Select all clips","n/A","cmd+a","Final Cut Pro","Marking","cmd"
"","99802","Set the range selection to match the boundaries of the clip below the skimmer or playhead","n/A","x","Final Cut Pro","Marking","None"
"","99803","Set an additional range selection end point at the playhead or skimmer location","n/A","shift+cmd+o","Final Cut Pro","Marking","shift cmd"
"","99804","Set an additional range selection start point at the playhead or skimmer location","n/A","shift+cmd+i","Final Cut Pro","Marking","shift cmd"
"","99805","Set the end point for the range","n/A","o","Final Cut Pro","Marking","None"
"","99806","Set the end point for the range while editing a text field","n/A","ctrl+o","Final Cut Pro","Marking","ctrl"
"","99807","Set the start point for the range","n/A","i","Final Cut Pro","Marking","None"
"","99808","Set the start point for the range while editing a text field","n/A","ctrl+i","Final Cut Pro","Marking","ctrl"
"","99809","Remove ratings from the selection","n/A","u","Final Cut Pro","Marking","None"
"","99810","Create a new event","n/A","alt+n","Final Cut Pro","Organization","alt"
"","99811","Create a new folder","n/A","shift+cmd+n","Final Cut Pro","Organization","shift cmd"
"","99812","Reveal the selected clip in the browser","n/A","shift+f","Final Cut Pro","Organization","shift"
"","99813","Reveal the open project in the browser","n/A","alt+shift+cmd+f","Final Cut Pro","Organization","alt shift cmd"
"","99814","Sync the selected event clips","n/A","alt+cmd+g","Final Cut Pro","Organization","alt cmd"
"","99815","Turn audio skimming on or off","n/A","shift+s","Final Cut Pro","Playback and navigation","shift"
"","99816","Play the pick in context in the timeline","n/A","ctrl+cmd+y","Final Cut Pro","Playback and navigation","ctrl cmd"
"","99817","Turn clip skimming on or off","n/A","alt+cmd+s","Final Cut Pro","Playback and navigation","alt cmd"
"","99818","Turn on audio-only mode for multicam cutting and switching","n/A","alt+shift+3","Final Cut Pro","Playback and navigation","alt shift"
"","99819","Turn on audio/video mode for multicam cutting and switching","n/A","alt+shift+1","Final Cut Pro","Playback and navigation","alt shift"
"","99820","Turn on video-only mode for multicam cutting and switching","n/A","alt+shift+2","Final Cut Pro","Playback and navigation","alt shift"
"","99821","Go to the next item (in the browser) or the next edit point (in the timeline)","n/A","down","Final Cut Pro","Playback and navigation","None"
"","99822","While editing text field, go to next item (in browser) or next edit point (in timeline)","n/A","ctrl+down","Final Cut Pro","Playback and navigation","ctrl"
"","99823","Move the playhead back 10 frames","n/A","shift+left","Final Cut Pro","Playback and navigation","shift"
"","99824","Move the playhead forward 10 frames","n/A","shift+right","Final Cut Pro","Playback and navigation","shift"
"","99825","Move the playhead to the beginning of the timeline or the first clip in the browser","n/A","home or fn+left","Final Cut Pro","Playback and navigation","None"
"","99826","Move the playhead to the end of the timeline or to the last clip in the browser","n/A","end or fn+right","Final Cut Pro","Playback and navigation","None"
"","99827","Display the next bank of angles in the current multicam clip","n/A","alt+shift+’","Final Cut Pro","Playback and navigation","alt shift"
"","99828","Move the playhead to the next edit point in the timeline","n/A","’","Final Cut Pro","Playback and navigation","None"
"","99829","Move the playhead to the next field in an interlaced clip","n/A","alt+right","Final Cut Pro","Playback and navigation","alt"
"","99830","Move the playhead to the next frame","n/A","right","Final Cut Pro","Playback and navigation","None"
"","99831","Move the playhead to the next audio subframe","n/A","alt+right","Final Cut Pro","Playback and navigation","alt"
"","99832","Display the previous bank of angles in the current multicam clip","n/A","alt+shift+;","Final Cut Pro","Playback and navigation","alt shift"
"","99833","Move the playhead to the previous edit point in the timeline","n/A",";","Final Cut Pro","Playback and navigation","None"
"","99834","Move the playhead to the previous field in an interlaced clip","n/A","alt+left","Final Cut Pro","Playback and navigation","alt"
"","99835","Move the playhead to the previous frame","n/A","left","Final Cut Pro","Playback and navigation","None"
"","99836","Move the playhead to the previous audio subframe","n/A","alt+left","Final Cut Pro","Playback and navigation","alt"
"","99837","Move the playhead to the end of the range selection","n/A","shift+o","Final Cut Pro","Playback and navigation","shift"
"","99838","Move the playhead to the beginning of the range selection","n/A","shift+i","Final Cut Pro","Playback and navigation","shift"
"","99839","Roll the 360° viewer clockwise","n/A","ctrl+alt+cmd+[","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99840","Roll the 360° viewer counterclockwise","n/A","ctrl+alt+cmd+]","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99841","Tilt the 360° viewer down","n/A","ctrl+alt+cmd+down","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99842","Pan the 360° viewer to the left","n/A","ctrl+alt+cmd+left","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99843","Pan the 360° viewer to the right","n/A","ctrl+alt+cmd+right","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99844","Pan the 360° viewer up","n/A","ctrl+alt+cmd+up","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99845","Turn looped playback on or off","n/A","cmd+l","Final Cut Pro","Playback and navigation","cmd"
"","99846","Mirror the display of the connected VR headset in the 360° viewer","n/A","ctrl+alt+cmd+9","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99847","Turn on or turn off audio monitoring for the angle being skimmed","n/A","shift+a","Final Cut Pro","Playback and navigation","shift"
"","99848","Negative Timecode Entry","n/A","-","Final Cut Pro","Playback and navigation","None"
"","99849","Go to the next item (in the browser) or the next edit point (in the timeline)","n/A","ctrl+cmd+right","Final Cut Pro","Playback and navigation","ctrl cmd"
"","99850","Move the playhead to the next marker","n/A","ctrl+’","Final Cut Pro","Playback and navigation","ctrl"
"","99851","Send 360° video to the connected VR headset","n/A","ctrl+alt+cmd+7","Final Cut Pro","Playback and navigation","ctrl alt cmd"
"","99852","Play around the playhead position","n/A","shift+?","Final Cut Pro","Playback and navigation","shift"
"","99853","Play forward (press L multiple times to increase the playback speed)","n/A","l","Final Cut Pro","Playback and navigation","None"
"","99854","Play from the playhead position","n/A","alt+space","Final Cut Pro","Playback and navigation","alt"
"","99855","Play full screen from the skimmer or playhead position","n/A","shift+cmd+f","Final Cut Pro","Playback and navigation","shift cmd"
"","99856","Play in reverse (press J multiple times to increase the reverse playback speed)","n/A","j","Final Cut Pro","Playback and navigation","None"
"","99857","Play in reverse while editing a text field (press J multiple times to increase speed)","n/A","ctrl+j","Final Cut Pro","Playback and navigation","ctrl"
"","99858","Play in reverse","n/A","shift+space","Final Cut Pro","Playback and navigation","shift"
"","99859","Play the selection","n/A","/","Final Cut Pro","Playback and navigation","None"
"","99860","Play from the playhead to the end of the selection","n/A","ctrl+shift+o","Final Cut Pro","Playback and navigation","ctrl shift"
"","99861","Start or pause playback","n/A","space","Final Cut Pro","Playback and navigation","None"
"","99862","Start or pause playback while editing a text field","n/A","ctrl+space","Final Cut Pro","Playback and navigation","ctrl"
"","99863","Positive Timecode Entry","n/A","=","Final Cut Pro","Playback and navigation","None"
"","99864","Go to the previous item (in the browser) or the previous edit point (in the timeline)","n/A","ctrl+cmd+left","Final Cut Pro","Playback and navigation","ctrl cmd"
"","99865","Move the playhead to the previous marker","n/A","ctrl+;","Final Cut Pro","Playback and navigation","ctrl"
"","99866","Set the angle being skimmed as the monitoring angle","n/A","shift+v","Final Cut Pro","Playback and navigation","shift"
"","99867","Turn skimming on or off","n/A","s","Final Cut Pro","Playback and navigation","None"
"","99868","Start or stop recording audio from the Record Voiceover window","n/A","alt+shift+a","Final Cut Pro","Playback and navigation","alt shift"
"","99869","Stop playback","n/A","k","Final Cut Pro","Playback and navigation","None"
"","99870","Stop playback while editing a text field","n/A","ctrl+k","Final Cut Pro","Playback and navigation","ctrl"
"","99871","Go back one level in the timeline history","n/A","cmd+[","Final Cut Pro","Playback and navigation","cmd"
"","99872","Go forward one level in the timeline history","n/A","cmd+]","Final Cut Pro","Playback and navigation","cmd"
"","99873","Go to the previous item (in the browser) or the previous edit point (in the timeline)","n/A","up","Final Cut Pro","Playback and navigation","None"
"","99874","While editing a text field, go to the previous item (browser) or the previous edit point (timeline)","n/A","ctrl+up","Final Cut Pro","Playback and navigation","ctrl"
"","99875","Share the selected project or clip using the default destination","n/A","cmd+e","Final Cut Pro","Share and tools","cmd"
"","99876","Make the Select tool active","n/A","a","Final Cut Pro","Share and tools","None"
"","99877","Make the Blade tool active","n/A","b","Final Cut Pro","Share and tools","None"
