"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"Python","121251","Octal","""oct()""","""oct()""","Python","Basic Functions","Text Snippet"
"Python","121252","Binary","""bin()""","""bin()""","Python","Basic Functions","Text Snippet"
"Python","121253","Return all attributes of obj","""dir()""","""dir()""","Python","Basic Functions","Text Snippet"
"Python","121254","Return a new sorted list from iter","""sorted(iter)""","""sorted(iter)""","Python","Basic Functions","Text Snippet"
"Python","121255","Open a file","""open(path,mode)""","""open(path,mode)""","Python","Basic Functions","Text Snippet"
"Python","121256","Creat an Int object","""int()""","""int()""","Python","Basic Functions","Text Snippet"
"Python","121257","Return the string form","""str()""","""str()""","Python","Basic Functions","Text Snippet"
"Python","121258","Creat a float obj","""float()""","""float()""","Python","Basic Functions","Text Snippet"
"Python","121259","Creat a List obj","""list()""","""list()""","Python","Basic Functions","Text Snippet"
"Python","121260","Check if obj belongs to class","""isinstance(obj,class)""","""isinstance(obj,class)""","Python","Basic Functions","Text Snippet"
"Python","121261","Return ASCII of c","""ord(c)""","""ord(c)""","Python","Basic Functions","Text Snippet"
"Python","121262","Return char of ASCII","""chr(n)""","""chr(n)""","Python","Basic Functions","Text Snippet"
"Python","121263","Return sum of iter","""sum(iter)""","""sum(iter)""","Python","Basic Functions","Text Snippet"
"Python","121264","Return list of elements meeting pred","""filter(pred,iter)""","""filter(pred,iter)""","Python","Basic Functions","Text Snippet"
"Python","121265","Return a^b","""pow(a,b)""","""pow(a,b)""","Python","Basic Functions","Text Snippet"
"Python","121266","True if obj is callable","""callable(obj)""","""callable(obj)""","Python","Basic Functions","Text Snippet"
"Python","121267","Return type of obj","""type()""","""type()""","Python","Basic Functions","Text Snippet"
"Python","121268","Zip('ab','12') -> a1,b2","""zip()""","""zip()""","Python","Basic Functions","Text Snippet"
"Python","121269","Return ys = f(xs)","""map(f,xs)""","""map(f,xs)""","Python","Basic Functions","Text Snippet"
"Python","121270","Rounded number","""round()""","""round()""","Python","Basic Functions","Text Snippet"
"Python","121271","Create a thread","""t = threading.Thread()""","""t = threading.Thread()""","Python","Threading","Text Snippet"
"Python","121272","Start thread t","""t.start()""","""t.start()""","Python","Threading","Text Snippet"
"Python","121273","Join thread t, other threads waiting until t finishes","""t.join()""","""t.join()""","Python","Threading","Text Snippet"
"Python","121274","Create a lock","""lock = threading.Lock()""","""lock = threading.Lock()""","Python","Threading","Text Snippet"
"Python","121275","Current thread acquires the lock","""lock.acquire()""","""lock.acquire()""","Python","Threading","Text Snippet"
"Python","121276","Current thead release lock","""lock.release()""","""lock.release()""","Python","Threading","Text Snippet"
